RegionID,RegionName,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08
24831,Galt,CA,Sacramento,Sacramento,1718,186700,188800,187800,186300,184300,182900,182100,180800,179500,178100,176000,173100,169600,166100,164400,164400,164700,164200,162700,161700,161500,161500,162000,162100,161400,161000,161000,161200,162100,163200,164300,166100,168600,171000,173800,177400,181500,186500,191900,197200,202400,209400,217800,224900,229500,232700,235200,236000,235800,236000,237900,240800,244000,246400,248000,249300,251400,253600,256000,257600,259400,262500,265700,266400,266600,267200,267800,269500,272200,275100,278100,281300,283400,284700,285300,285700,286900,289100,293200,297600
40516,Red Bluff,CA,Red Bluff,Tehama,1750,116500,115100,114700,115000,114900,114200,114000,114400,114500,113100,111000,109100,107700,106900,106000,104900,104100,103600,102000,100400,100500,102400,104400,104900,104700,105400,107400,109500,110800,110800,110900,111100,111300,111900,113500,114300,114300,112900,112300,113700,116000,118500,122400,127200,131400,135200,137900,140400,142400,144900,145100,143000,140300,141300,144300,148000,150100,151900,154500,156700,156800,156400,157400,158400,159800,160900,161200,160600,160600,160900,161200,160700,159800,159800,161200,162900,164500,165700,166700,167400
23504,Aptos,CA,Santa Cruz,Santa Cruz,1758,609600,602100,602700,605000,607100,604900,601100,598100,595400,593000,586300,577700,570000,562900,557500,552300,549000,553300,562300,570700,577500,581400,583600,585500,586400,587800,586400,581700,580000,584100,587600,584900,579900,580500,587800,596700,605000,610700,618100,628800,638600,643500,646700,651000,656600,661800,665600,668900,674300,681800,686900,689800,691100,693200,694900,697700,704500,717800,734000,747700,754700,756700,755700,755200,759400,762700,763200,765800,769200,769600,771100,777200,782800,787900,796700,808100,813700,813000,813000,814900
47547,San Fernando,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1761,248300,252300,250600,249400,249600,251000,252400,253700,254000,253600,254900,256900,257200,257100,257000,255200,252300,250300,249200,248000,246000,245100,245200,245100,244700,244500,245400,247500,251000,254300,256900,258900,260700,262300,266000,270800,274900,279600,285900,292500,299000,304700,308700,312900,319000,325100,329200,331200,332700,334000,336400,339900,342200,342200,344000,347400,348900,347900,346200,345600,346700,348800,351000,353200,354700,356600,359200,362400,366500,370700,373700,375100,376800,380300,386200,391800,395500,398000,400500,402700
51858,El Cerrito,CA,San Francisco,Contra Costa,1775,540400,534900,531300,530800,533400,537000,537900,536500,534700,530600,525200,521400,516300,511400,510200,503400,490700,480800,474200,468700,466400,465500,465400,463500,461300,463000,467900,473500,480700,488900,495300,501300,507900,513800,516900,521300,529900,541500,553600,566000,577100,585600,590800,595200,600700,607100,613200,619400,621000,616700,612400,615600,623500,630800,637600,644800,649900,658100,670400,681300,687700,693200,699800,707200,713500,717100,719800,723200,727000,728800,731000,733900,738700,743500,746700,746100,745300,746100,752900,761300
52835,Ladera Ranch,CA,Los Angeles-Long Beach-Anaheim,Orange,1778,586500,581000,582600,581200,579600,579500,579800,579400,578000,577800,578500,577800,576200,572000,564500,558300,553600,547300,540500,536300,533500,531400,529400,529300,530200,531700,532200,535300,539000,542500,546000,551300,558700,570100,580800,590800,604000,619500,633200,646400,663200,683300,698800,704400,703600,704200,709400,714100,715100,716200,726200,737500,739200,735700,737100,739100,739500,736400,735100,739800,745200,747300,751400,754400,756700,761400,767300,770400,775800,783300,787600,792300,799000,802600,798400,794300,792200,789500,786500,786000
35927,Patterson,CA,Modesto,Stanislaus,1780,145900,148300,148500,149900,151300,151700,151700,151700,151800,151800,152100,152100,151700,151300,150600,149500,148800,147800,145800,142800,140500,139200,138700,138100,137400,136900,137900,139600,140600,141300,142900,145300,147900,150300,152500,154900,157400,159700,161600,164000,167700,172100,176800,182300,188800,195700,202800,209200,213900,218800,225100,231200,235400,238700,240400,241600,243200,246100,249200,251400,252100,252600,254600,257400,259400,260600,262500,265300,267500,268900,271000,272400,272700,274000,276600,277600,278900,282100,285400,287300
39308,La Verne,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1784,458500,462800,463600,463600,461900,458800,454200,450800,448500,446100,444600,444800,443400,440800,438700,436300,433700,430900,427700,425300,422600,418500,412800,406900,402600,401400,402600,404200,406300,409200,412800,414800,415500,415700,420100,425700,428500,430500,435500,441600,448400,454600,461200,469700,477400,481400,483600,486300,490100,493500,496000,499700,505600,512200,518900,525200,530800,536300,541600,545700,549300,553300,558000,564400,570300,573900,573800,572300,574300,580600,587100,589900,590400,591000,594200,595900,595300,596500,599600,600900
54352,Seal Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,1788,727000,719000,722700,726500,728600,726600,722900,721600,721700,721900,720100,717100,712700,707300,703500,700400,693400,687400,685000,682400,680400,681900,683600,684400,686700,688100,687700,687400,685800,680200,674700,672400,672900,677000,684500,692600,701600,713900,726700,734900,744000,754400,762000,767700,773700,776400,772600,765400,762100,765100,770200,778400,788000,795600,802000,806300,809400,812000,814200,817700,824100,829600,836000,839800,839700,843300,852900,856700,848300,841900,846200,854600,863500,874700,880800,884400,889800,894400,891700,886300
40242,Paradise,CA,Chico,Butte,1817,198200,193300,190200,188500,187700,187700,188000,187300,185700,181300,174200,168800,167300,167000,165900,163600,161400,159200,156800,155100,154900,155600,156300,156500,156300,156800,158000,159300,160800,162100,162600,163200,163800,163800,164900,166600,167100,166800,167600,169300,171800,174700,178300,181700,183700,185500,187900,190000,191700,193800,195500,196700,197300,197500,197700,198000,198500,199600,200900,201500,201500,201600,201500,201800,202900,204900,206500,208300,210100,210900,211200,212600,214700,216800,219100,221500,223000,223400,223900,224900
396236,Vineyard,CA,Sacramento,Sacramento,1836,221400,222300,222800,222800,222200,221600,220600,218500,216400,214800,213200,211100,208000,204600,202600,201700,201500,200700,199800,199500,199800,200500,201400,201500,200500,199500,199100,199300,199300,199000,199700,202200,205300,208200,211300,215200,219500,223300,226800,230500,235300,241900,249600,256500,261800,265600,268400,270700,272400,273800,276400,280600,285800,290000,292300,293300,294500,296000,297900,298900,299800,303000,307800,311600,314900,318100,320700,323000,325600,327700,329200,330000,331000,332400,333700,334800,336500,338700,341700,344400
117041,Oildale,CA,Bakersfield,Kern,1847,94300,94600,94300,93400,92700,92000,91300,91000,90400,89800,88900,87500,85700,84600,83900,83400,82500,81400,80200,79400,78900,78600,78800,79500,80000,80400,80700,81000,81500,81900,82300,82800,83200,83000,82800,83200,84400,85600,87100,88800,90700,92800,95000,97200,100500,104900,109400,112600,114600,116000,117300,119000,120500,121400,122200,123400,123800,122900,121500,121100,121200,121800,122700,123500,124200,125000,125400,125800,126400,127500,128700,129200,129100,129400,130500,132000,132700,133700,135600,137400
47889,Suisun City,CA,Vallejo,Solano,1862,189300,187900,186900,187600,189700,191100,191800,192800,193500,193200,192400,190200,186100,181700,179500,178700,177900,176300,174400,174100,174700,173700,171700,169400,167100,165400,164700,163500,162800,164300,167700,170400,172700,175200,178400,182500,186600,191000,194300,196700,198600,201400,205200,210000,215600,222500,229200,234400,239200,243400,247600,252200,258000,264400,270300,274800,278200,280600,283200,286000,288200,290000,291800,293400,295400,297400,299200,300300,301400,302200,303500,305300,307600,310800,315000,318500,320900,323500,326800,329900
117769,Rosemont,CA,Sacramento,Sacramento,1875,176600,176600,176000,175000,173800,172600,171500,169800,167900,166100,164500,162600,159800,156900,154500,152300,149800,147600,145900,145000,144800,145100,145100,144200,142800,142200,142400,142700,143000,143400,144200,146300,149100,151400,153600,156300,159200,162900,167100,171300,176400,183800,192200,199300,204900,208800,211400,212900,214200,215700,218000,221100,224200,225600,226200,227600,228900,229400,230000,229800,229200,230400,233100,234400,235700,238000,240300,241900,244000,246300,248100,250100,251800,252700,253900,255900,258100,260100,262500,265000
17442,Chowchilla,CA,Madera,Madera,1886,118600,116400,115400,115000,115800,116000,115700,115000,113800,112600,111600,110100,108300,107700,107400,105900,103700,101900,101200,102300,103600,104500,105100,105400,104900,105200,105600,105800,106100,106700,107400,108100,109100,110100,111600,113000,114700,115800,117600,120000,122400,124900,127400,129700,132900,136300,138600,140600,143200,145800,148800,151300,153400,155000,155400,155000,155600,157100,158500,161300,164700,166400,166700,167300,168500,170500,171800,172200,172100,171400,171100,171300,170600,170400,171400,172300,172900,173500,174400,175600
28063,Yucca Valley,CA,Riverside,San Bernardino,1898,134000,133100,131900,131900,131400,129700,127200,124500,122400,121300,120400,119100,117600,116400,115400,114800,114700,114000,112200,110400,109700,109300,109300,109100,108900,109400,110400,110200,109500,110200,111900,112500,111600,110900,110800,110500,110000,110300,111500,113300,115100,116900,118500,120500,122500,123800,124800,125900,126300,126400,126900,127700,128600,129800,131500,133400,134800,136900,139700,141000,140700,141100,142400,143300,144300,144700,144300,143900,143800,143400,143100,144000,145000,145500,146800,147900,148000,147900,149200,150700
5994,Mira Loma,CA,Riverside,Riverside,1930,258100,262500,262200,261600,263800,264000,260300,257300,257700,258800,258100,256100,253200,251400,251400,251500,249200,246600,244900,243200,241300,240800,240600,240400,241000,242600,244000,244400,245700,250100,255400,260100,265200,270300,273900,277200,280600,282500,284600,290100,298400,307000,314700,321800,327600,330400,333000,336300,340600,345100,348500,349100,350300,353200,356900,360000,362300,364000,366400,370500,374000,376000,378000,380600,381400,380900,381000,381300,382500,384900,386000,385200,384100,384100,385100,384600,384000,388500,397100,404200
44131,Benicia,CA,Vallejo,Solano,1936,394100,392400,394400,394200,395200,395100,394400,394600,395300,395100,394500,391900,385300,376800,371800,371500,371300,367800,362100,360400,359800,355400,350100,345800,340500,334400,330800,326600,323400,325000,331900,338000,344500,352700,360400,368600,378400,390000,400900,411300,420100,427900,435200,441700,447400,453500,458500,462100,465400,466900,467900,470900,474400,478900,484700,490200,494300,498300,501600,504400,507100,509700,511300,512200,513300,515500,518900,522600,525600,527900,531500,537100,542800,547700,550900,552700,554700,558900,562000,563600
31134,Cudahy,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1947,253300,257300,257100,257500,256700,256700,257500,256400,252200,248600,246300,245700,245400,243900,241300,239500,237600,235700,234900,234900,235400,235500,234700,233000,232400,233600,235400,236500,238600,240100,240000,239800,240300,240000,238600,237400,237800,240200,243500,245900,249300,255900,263800,269200,274500,280200,285700,289000,291800,294800,297600,302800,311100,318400,324300,331000,335800,338700,340600,342200,344100,345900,347800,350500,353200,354400,354700,355600,357700,360100,363700,367100,365700,363700,367300,373500,376800,379500,382300,384700
53327,Millbrae,CA,San Francisco,San Mateo,1950,880800,878000,871500,861200,847000,838300,837900,842000,842900,836200,828900,830100,839000,847800,848600,846500,846400,837900,822300,812400,812100,817600,823900,828100,830200,830900,832600,839700,851700,867100,878900,883600,886800,893800,904400,912300,918100,931200,953000,972900,989300,1007800,1026500,1044500,1065100,1088200,1111500,1130300,1143300,1153200,1166200,1179600,1192600,1200400,1207500,1222900,1247400,1265900,1273100,1277500,1289300,1309900,1332400,1348700,1360300,1371600,1383700,1391100,1386300,1375700,1371400,1373600,1381900,1390200,1393200,1399000,1409600,1422900,1434100,1440800
25455,Lafayette,CA,San Francisco,Contra Costa,1955,930600,913900,905400,900200,905500,914800,919000,918600,918500,916700,915800,920200,919600,913600,911500,907600,901900,896200,887400,876600,870500,869900,874300,874000,873300,885000,902200,913300,917600,920000,924100,932700,943300,952800,959000,967900,983100,1001000,1024200,1048800,1064300,1072500,1087100,1108400,1127700,1144600,1157000,1169600,1179800,1180800,1173100,1173300,1182800,1197300,1208300,1211900,1210600,1213600,1223400,1236100,1242400,1246400,1257000,1273400,1282400,1283000,1284400,1289000,1296700,1303200,1309000,1316700,1327200,1334300,1337400,1337900,1339000,1340800,1343300,1345900
40081,North Tustin,CA,Los Angeles-Long Beach-Anaheim,Orange,1963,774000,773300,772600,771400,768200,763000,757800,752500,748200,745600,745900,748100,751500,755100,756000,752300,746700,740900,735100,729500,726900,724200,721100,719500,721300,723400,726100,728500,735000,744200,753100,762900,775100,787100,797100,804100,808600,814100,822700,833400,841600,846200,851800,857400,862000,865500,869600,871500,872200,876400,884100,889400,892700,901000,911400,921100,926500,928000,925000,927100,934700,938900,936500,935200,936900,938100,939300,941300,943700,947100,950400,950500,948200,949800,954900,961300,965800,970700,975300,978700
12423,Loma Linda,CA,Riverside,San Bernardino,1964,289300,289700,288600,289000,288800,287300,285700,283400,280400,277500,276000,273300,269800,266800,264700,262400,260600,258200,255200,252200,248900,245900,244300,242900,241300,240200,238900,236900,236300,238200,240800,243200,245000,246300,248100,251000,253300,255800,260400,268700,277200,284800,293100,303600,312900,320100,325600,330200,333000,334200,336400,339900,343500,346900,350300,352200,354800,359400,363000,365000,367600,371100,373700,373600,373700,375400,376800,376800,377600,378700,379800,380400,382400,386400,390200,391100,391000,390300,389500,389000
9840,Agoura Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1966,631300,625000,621100,619000,618800,618100,614800,609600,605500,604700,605200,606700,608200,607400,604900,601600,597900,595400,594400,592400,587500,580800,574600,571200,568700,567600,569000,575100,583000,590200,597500,603600,605000,607100,616800,627500,633000,640400,655200,668000,675900,682700,688600,694000,703900,714400,721300,726900,732900,737000,741400,745900,744600,737900,735500,737400,741100,745800,749100,746400,741000,741000,744800,749600,754800,760600,764600,769000,770100,766900,763800,765000,770600,778500,785200,787500,786900,785100,785500,787400
3719,Blythe,CA,Riverside,Riverside,1999,150700,149000,146200,143600,142600,140000,136000,133400,133500,133900,133700,132000,128900,127400,126100,121800,114800,109000,105500,105100,104700,103800,104300,105500,105200,104400,104900,105800,107000,109400,111200,109400,107300,107300,107600,108700,111600,113000,111700,111800,116100,120900,123000,123800,124700,124900,124100,122800,122400,122900,123600,123600,123500,123600,123200,122500,122000,122400,125500,128700,130700,132000,132900,131600,128900,128200,130900,135000,138900,141900,142500,142000,138700,134500,134100,137700,140600,142600,144700,146700
17788,Dixon,CA,Vallejo,Solano,2002,262000,256300,254000,251200,249400,247300,245800,245300,246600,248100,247700,244500,239400,234200,231100,229000,226600,222900,217800,214900,213700,211500,208700,206800,205300,204200,204100,203900,204700,207800,212600,216100,219000,222600,227200,233700,240500,247100,253000,258400,262100,265000,268200,271800,275100,278200,281700,284900,288100,289500,291100,295500,302100,309000,314900,318900,321600,324800,328200,331500,334600,338800,342400,345300,347700,349200,349700,350400,351300,352000,353100,356100,359900,362900,365300,367900,370200,373300,377600,381500
4148,Coalinga,CA,Fresno,Fresno,2017,149900,149500,150000,149600,147700,145400,143700,142600,141100,138600,136300,134400,132500,131400,131100,129800,127500,124800,121400,117700,114800,112500,110700,108900,107100,105800,105000,105100,106000,106700,107500,109600,111800,111700,109900,108000,107200,106800,107100,108200,110800,113600,116000,117400,118400,119700,122000,124200,125900,127600,129600,130600,130100,130000,130800,131900,133200,136100,139600,143300,146400,148000,147600,147300,147100,147400,148000,148300,147500,147400,147900,147500,146800,146700,146700,146600,146900,147300,147200,146700
28136,Bloomington,CA,Riverside,San Bernardino,2020,142500,142100,142400,143200,143900,144400,145100,145500,145600,145500,145400,144800,144400,144100,143800,142900,142300,141400,140500,140300,140600,141400,142500,142300,141700,143100,144900,145400,146300,148500,150800,152600,154600,156900,159600,162100,164100,165900,169400,174100,177000,178900,182400,186900,191700,196100,199900,203800,208400,212200,216000,220300,224200,226200,227200,228400,230200,231400,232600,234200,235700,237400,239500,242000,244800,247300,249800,251800,252600,252900,253800,255600,257000,258600,260800,263500,265800,267900,270500,273200
17587,Coronado,CA,San Diego,San Diego,2054,1175300,1162500,1142500,1132900,1130100,1136100,1136800,1136500,1136600,1130400,1122100,1111600,1096000,1081700,1074200,1068000,1063300,1055900,1072500,1108300,1127500,1133900,1158800,1171600,1166000,1163100,1160100,1145100,1128100,1127400,1154600,1176900,1185400,1186000,1188000,1183700,1191300,1205700,1225600,1250900,1279400,1300400,1298000,1302100,1306800,1309600,1307800,1323400,1329600,1329700,1326200,1324600,1336100,1353400,1353300,1344800,1346900,1368000,1410500,1434700,1433400,1446800,1479400,1493600,1496300,1491600,1498200,1514400,1548900,1591500,1626300,1623800,1611100,1605100,1611000,1626600,1630300,1627000,1615200,1597100
118878,West Carson,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2057,343200,346600,344900,344200,343800,343900,343500,342600,341500,341200,340100,337000,333200,329100,325800,324300,323200,321200,319200,317700,316300,314900,312600,310000,308500,309200,310400,312700,317100,322700,326900,329400,329800,328700,330000,332500,333500,334700,339100,343000,346500,350400,354300,358000,363700,370200,375900,380800,385300,390100,397000,401800,401800,398900,398500,399200,399500,398400,397400,397000,398100,400000,402300,404300,406000,407800,410500,413900,419200,425600,431100,435300,439800,444700,448700,452000,455600,459800,463000,465400
7662,Valley Center,CA,San Diego,San Diego,2067,419900,423700,423800,419900,414800,410200,405700,403300,401300,397400,392000,387000,383100,381100,379800,376900,373800,370100,363900,355500,349300,346600,347600,349700,350000,349700,352000,355300,356100,357000,359600,364800,371800,380300,386000,388400,388600,392400,402100,414100,424700,434800,445300,452900,459100,462600,462800,462000,464700,466600,468000,470800,477200,482500,487000,490800,493400,493300,494500,496300,498800,501100,502700,504400,507400,509800,512700,516900,520600,524300,530200,536800,542800,546400,546300,544200,542300,539900,541000,544500
7332,Susanville,CA,Susanville,Lassen,2070,157900,156600,152700,149800,147200,144500,141500,137800,134600,133900,134200,133700,132600,132600,132600,132800,132900,131800,129200,126900,125100,124700,125600,126100,125500,126200,129300,133100,134600,135100,136100,136700,136500,136400,134700,132400,131600,130000,126500,122600,120100,119100,119100,119000,119500,120500,120800,120000,118400,117500,117400,118400,119700,121100,121300,121400,122600,124900,126400,127000,128300,129100,129300,129200,130000,131400,134000,136600,138500,140000,143000,146100,147700,148600,150100,152000,154900,158100,160300,161600
36502,South El Monte,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2088,299300,302200,299700,298800,299300,300600,301400,301500,301800,302900,303800,304600,306000,307600,308000,307700,307100,305700,303300,300400,297800,296800,297400,297200,295000,293300,294200,295200,295300,295100,294900,296200,299400,301700,304000,306300,307700,311200,318200,325200,330700,336100,342000,347900,352200,355300,358400,360800,362600,364800,367500,369900,373400,376600,379400,382100,385400,388600,390800,392100,393900,396200,397800,399300,400400,401600,402800,404200,404900,405700,407200,408300,409500,409900,408900,408200,409900,411700,413800,415800
52842,Laguna Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,2096,1435500,1369400,1348800,1362800,1401100,1408400,1376000,1321200,1284800,1264400,1245600,1231600,1257700,1310100,1333800,1330600,1314800,1297800,1318400,1364300,1371200,1352200,1333400,1310700,1274000,1257400,1261200,1270400,1271900,1294600,1330400,1369600,1385100,1370400,1361200,1389800,1422100,1452000,1464800,1443700,1436600,1465100,1492500,1521800,1595000,1675900,1704700,1700700,1692100,1660300,1626000,1594400,1542200,1492900,1464700,1444100,1429200,1422600,1426900,1441600,1454000,1452300,1446100,1458500,1482000,1480500,1457000,1449700,1477400,1519000,1557900,1578700,1608900,1669800,1742300,1787100,1805500,1838100,1901500,1963900
53027,Lomita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2113,444400,446000,443900,443200,444700,445200,443300,441600,441700,442100,442300,442200,440600,439100,438200,436100,434000,433400,433000,430800,427400,423200,418900,413900,409200,407700,411000,415700,420000,424900,429600,433000,434900,436700,440600,445000,447200,450300,458200,466700,472700,478500,486300,493800,499700,506000,512000,516000,518000,519000,518200,519800,526300,534500,539900,544800,550700,557500,564700,571500,577400,582400,585900,587700,587300,583500,581700,583600,585200,585200,585900,585600,585300,586300,589500,591900,592800,594100,597700,601000
30025,Marina,CA,Salinas,Monterey,2120,347800,350200,355400,358600,359800,359700,359600,358300,353800,348000,341700,335500,330400,326300,324500,322500,320300,317900,316000,312900,308800,303500,300800,302000,304400,305800,304900,304600,305300,306300,306900,309000,313100,317500,320600,323400,325100,327500,331600,336300,340800,347500,355200,363500,371700,379800,386700,393100,400400,407900,413800,417100,416800,413700,412200,413700,414700,414900,416000,417900,420000,423000,425300,427300,430800,435100,437200,437900,438300,440300,443400,446700,448500,448900,449500,451200,454300,458900,464800,470100
46080,La Canada Flintridge,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2125,1117100,1127100,1123700,1114600,1101700,1091500,1084000,1078800,1076800,1079800,1085900,1091800,1094700,1095500,1092100,1084600,1075400,1067800,1064900,1067200,1070000,1071800,1071300,1066600,1061800,1061300,1062700,1064000,1073600,1090200,1098600,1093100,1088000,1090900,1101900,1116200,1131400,1148200,1172700,1197200,1216700,1234400,1254600,1270600,1282600,1288900,1294000,1299000,1303500,1307400,1318100,1332100,1344800,1354200,1361500,1366500,1372200,1377700,1385300,1393500,1404600,1417500,1425800,1431200,1438700,1442300,1447900,1461000,1478000,1497500,1516900,1530800,1544700,1559800,1574100,1581200,1581000,1582900,1590500,1596500
40633,Rosamond,CA,Bakersfield,Kern,2145,125900,126600,126000,125600,125200,124300,123200,122100,121100,120100,119100,118000,117300,117200,116900,115700,114000,113000,112800,113100,114000,114700,114900,114900,115400,115900,116400,116900,117400,117200,117200,118000,119300,120600,122100,123700,125100,126300,127300,129500,132700,135800,138300,141200,144000,146000,147300,148900,150200,151400,153100,154900,156200,157400,158400,159800,161000,161000,160100,159800,160200,160900,161800,162800,163900,165200,166400,167100,167800,168500,169400,170600,171900,174300,177400,179900,181200,182300,183800,185400
50774,Arvin,CA,Bakersfield,Kern,2167,103100,102900,101000,99300,97400,94900,92900,92600,93300,93600,93500,93000,92000,91000,89800,87800,86300,85600,85000,84300,84100,83900,83400,82700,82000,81500,81300,81200,80900,80600,80800,81500,82500,83800,84700,85700,87400,89100,90400,92300,94800,97000,99300,101900,104300,106500,109500,112300,114300,116000,118600,121200,123700,125700,126500,126700,126900,127900,129600,131300,132200,132600,132900,133500,134600,136100,137700,139300,140200,140700,141000,141000,140400,141100,143800,146700,148400,150300,152000,153400
11677,Granite Bay,CA,Sacramento,Placer,2169,548400,540300,537000,533500,531900,530000,529100,529400,527200,521600,514400,511200,512700,513200,509600,505700,500000,497200,497800,500700,500500,500100,498700,499600,499700,496600,491700,493400,500800,507600,511400,514200,518500,525000,533600,542300,549200,554300,561200,568300,577900,590000,597200,597500,600100,604200,609300,616900,626900,635900,642600,643100,639200,635700,635000,635500,635100,634300,634100,634900,636600,637400,637000,637600,640400,643000,643800,645900,651000,655300,657500,658800,658500,658700,662000,665800,669900,675500,681600,685600
13091,Ojai,CA,Ventura,Ventura,2172,537000,534200,533300,529800,524800,522700,523900,527800,532100,532200,528400,521500,512600,504100,498600,494900,493100,489400,481600,472000,466400,464700,465700,469300,469700,465900,463000,465600,469000,473500,479300,483200,482200,482100,484500,487800,491400,496000,502900,512800,525300,533300,537000,542200,548300,549200,548600,547000,547900,556400,566800,572800,578300,587900,595800,599500,602700,607500,610600,614200,620200,624500,624400,624700,626600,628100,628900,630000,633800,641500,648500,649200,649700,652500,654000,651900,649300,650600,655300,659300
7026,Shafter,CA,Bakersfield,Kern,2187,124200,124300,123900,123700,123100,122100,120900,119800,118600,116800,115200,114000,112500,110200,107400,104700,102500,100200,97800,96400,95500,94500,93600,92800,92600,92500,92900,93700,95000,95800,96600,97300,97800,97600,97100,97900,99900,103200,107000,110300,112400,114700,117400,120600,123800,126600,129000,130400,130700,130800,130900,131200,131900,132400,133100,134600,136400,138100,139700,141800,144500,148000,150800,152200,153400,155800,158400,159600,160300,161400,163200,164300,164300,163900,163800,164200,165100,166300,167600,168500
24435,Duarte,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2188,322900,324100,325300,327600,328900,329800,330800,331700,330800,329200,328100,327900,328500,328700,327300,324400,320700,316600,312300,308900,306500,305100,304800,305500,306200,307700,309200,310400,311500,312600,313900,315100,315500,315600,316700,317900,319700,323900,331900,340500,348500,356500,363100,367700,374000,381200,387100,392100,396300,398700,401100,405900,411600,415500,418600,422800,426800,430300,433900,437200,439800,441500,441600,441500,441500,442600,445800,449000,449200,447100,444500,441400,438400,436700,437400,438500,439600,440000,439600,438400
51863,El Sobrante,CA,San Francisco,Contra Costa,2190,264100,258100,258000,259400,262200,265300,265500,263200,261100,258700,256800,258000,259000,257600,255900,253700,250900,247700,244300,241300,239800,240100,241300,240000,237700,237900,239500,241300,243800,245700,247500,250200,253900,257900,260900,263300,266400,270300,275200,282000,289700,296800,302300,307400,312600,318800,325700,331700,334400,335300,337900,343400,349100,356300,365400,373100,380100,388400,395300,398900,401200,403600,407900,414700,419900,421200,422100,425600,429200,432000,436800,443200,448000,450700,452800,453000,452400,453800,459500,465700
37073,Albany,CA,San Francisco,Alameda,2207,568100,577700,572300,571000,572600,574600,574100,570400,565700,563200,562100,556100,550200,548400,547700,543400,539800,539700,540900,540200,539500,538900,537100,536900,536700,535300,535700,540000,545000,550200,556300,563600,572600,583800,595300,603000,608100,615600,631400,652300,671200,685800,695100,697100,694800,694300,698000,703300,708200,713200,717700,720000,718600,716400,719500,728600,736400,738600,738500,742600,749400,760000,773500,786900,799800,810600,817000,822800,829400,832900,837600,843000,846700,848600,848000,846100,849600,853800,854100,854000
9020,Nipomo,CA,San Luis Obispo,San Luis Obispo,2210,408800,412800,410300,409000,405000,396800,387900,380500,375300,371200,367500,362900,357400,354600,354500,354900,354600,355600,357900,359800,360300,360600,361000,360900,361400,362500,363600,364300,365600,366700,367900,369600,372400,375700,379500,381300,379800,378000,379300,383600,388800,394800,401200,409200,415700,419600,423300,427400,430500,433800,437000,440900,445200,448400,451500,455800,459400,463000,467300,470200,471600,472500,474000,475900,480100,484500,488800,493500,499700,504500,507500,506900,505800,507600,510900,513200,515300,517600,519800,521800
16760,American Canyon,CA,Napa,Napa,2249,323000,320000,312300,306300,303600,304300,304900,301800,297200,295300,292800,290400,287900,285200,282700,280800,277000,272600,268900,266200,266800,269600,272600,273100,273300,274000,276000,277800,279100,279300,280500,281800,282600,284200,286700,288600,290500,293000,297400,303900,310700,316000,321400,328700,336400,342500,348700,357200,366900,373600,376800,380300,387300,394700,400400,405700,413000,418800,421700,422800,423900,427600,431000,431900,434000,438600,442800,447300,452800,455400,454800,452700,450700,449700,452300,456300,459300,463500,470500,476600
29712,Hermosa Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2251,917600,921400,919100,911100,896800,889400,891100,893000,888000,882500,879400,879400,880000,878700,875800,872500,870400,870800,873000,873200,871100,871300,872800,870300,864300,862500,868600,882300,897700,905500,907400,910800,917400,922600,928900,935300,944600,959900,980100,994200,1010200,1030900,1048800,1062100,1081100,1100600,1121500,1140400,1150700,1157200,1163100,1164500,1167600,1181900,1201600,1216000,1225200,1233800,1246000,1263100,1283500,1301300,1317300,1335500,1353800,1365900,1375900,1390300,1399300,1401400,1402300,1400100,1397300,1398000,1404500,1411400,1411300,1403600,1400500,1399900
